step,time,pos_error,rot_error,ik_pos_error,ik_rot_error,target_x,target_y,target_z,ik_x,ik_y,ik_z,actual_x,actual_y,actual_z
101,6.863433122634888,0.0006082551370436079,0.002386242711624893,3.9683124007376184e-07,9.52946582671529e-07,0.2945490313225991,-0.021491129988595307,0.3772560224023203,0.29454864140374637,-0.021491174842638187,0.3772559638665514,0.2947806066140889,-0.021568420921223196,0.37669891082656115
102,6.930615186691284,0.0007031627379338317,0.0018180247475040262,4.6998101696979164e-07,4.0204353288237005e-06,0.29465915774739476,-0.021525643515055114,0.3774111936557632,0.2946590185658818,-0.021525295791930306,0.37741147755590626,0.29478397329136574,-0.021565726062944393,0.37672035915651136
103,6.997911214828491,0.0005273785755642919,0.001844586124008362,4.318824105927507e-07,8.782401035049347e-07,0.29476403168951126,-0.021767025538850453,0.37718377801469727,0.2947636142412352,-0.02176707552783528,0.37718367921968327,0.2947800395903411,-0.021568878249478216,0.3766953012385966
104,7.065068960189819,0.0003524691593108661,0.0015547690430555126,2.001761232727546e-07,7.586463512823248e-07,0.29474792743782724,-0.021601736933872094,0.37704476314608604,0.29474772817987444,-0.02160172412572084,0.37704474890881684,0.2947800395903411,-0.021568878249478216,0.3766953012385966
105,7.1324310302734375,0.0004971361468412301,0.0018471098321801748,1.337421041637427e-07,1.8875103468442468e-07,0.2948478591483421,-0.021338544529890695,0.37690997417031996,0.2948477276607136,-0.02133853197837115,0.37690999515634704,0.29478072806429084,-0.0217701959516061,0.37667266674064
106,7.199640274047852,0.00047685891412396737,0.0029817506468096805,2.7557764264451754e-07,1.399469902971212e-06,0.2949898112594296,-0.02158069856985442,0.37702093847262513,0.29498955222340195,-0.02158061765282491,0.37702098638721426,0.29477578774051627,-0.021774335227906255,0.3766413423688649
107,7.266902685165405,0.00032440262307151854,0.002189404521884386,5.585885193839339e-08,1.2947741044292008e-08,0.2946439252581562,-0.02171674905380405,0.3769925811359348,0.2946438703589347,-0.021716749888562255,0.37699259141163416,0.2947858248865488,-0.02176600536171251,0.3767050478796862
108,7.33406662940979,0.0004213398681422514,0.001923083210109788,2.365466003603202e-06,9.736546117849755e-06,0.29445860955137015,-0.02152499754698902,0.3768844807999845,0.2944582938677514,-0.02152396803655698,0.3768823746467286,0.2947996916824375,-0.021755017543544513,0.37679348043989025
109,7.401297330856323,0.00046503633949508075,0.002994105364078556,4.243818345045214e-07,3.2723023310983386e-07,0.2948229467520476,-0.021402805512523798,0.37709624220100396,0.2948229523288437,-0.02140253413569197,0.3770959159749229,0.2947996916824375,-0.021755017543544513,0.37679348043989025
110,7.468632221221924,0.0005175600248500293,0.0010859583831878423,1.2989787621393928e-07,1.4857468484651993e-06,0.2944189382603618,-0.021654390652264027,0.37700234305331026,0.29441888057388715,-0.02165444405632165,0.37700244646382963,0.2947884585454246,-0.02137015784666217,0.37677754347486414
111,7.536006450653076,0.0003489985362899965,0.001395056118789733,3.0706745639224856e-07,2.5636263097847954e-06,0.29471484963066746,-0.021272653344359634,0.3771044602502544,0.29471465756026444,-0.02127269437559079,0.3771046962922446,0.2947884585454246,-0.02137015784666217,0.37677754347486414
112,7.603257656097412,0.0004480161351787273,0.0019391986396857946,4.055350241773997e-07,3.7153680854098955e-06,0.2940544188981564,-0.02133616913885823,0.3769251200812092,0.2940543297297916,-0.021336480692945404,0.3769248762745044,0.294278265253645,-0.021318579600011923,0.3773128079384322
113,7.670403242111206,0.000509026602878608,0.0025080812934684706,1.8530838590276506e-06,2.4344709933906836e-06,0.2941923220036985,-0.021545865828413623,0.3768655241240529,0.29419260966558924,-0.02154613755431298,0.37686371378279754,0.294278265253645,-0.021318579600011923,0.3773128079384322
114,7.737696647644043,0.0007534440860759069,0.0024908471916063536,1.2309707507102197e-06,6.957226399760475e-06,0.29417291825327807,-0.02166357949388387,0.37665132848025923,0.29417179088949014,-0.02166331386159273,0.37665174534878126,0.294278265253645,-0.021318579600011923,0.3773128079384322
115,7.804961204528809,0.0004403835497557249,0.001275212783389947,8.412887567181347e-08,7.668369446305118e-07,0.29388529184432755,-0.02201180140767704,0.3766677692103968,0.29388525536714144,-0.022011797485607144,0.37666784491838834,0.2941692109964029,-0.02167628605759337,0.3766402549261341
116,7.872257709503174,0.0006441401784324394,0.002134386171936783,9.307751211835759e-08,3.2117843319586213e-07,0.29378204675710573,-0.022062132740149662,0.3763187280361464,0.29378205521734524,-0.022062064158310895,0.3763186656792783,0.29417065184304036,-0.021676455007943473,0.3766580734995565
117,7.939389944076538,0.0005590558194454317,0.0017720374318276045,7.795880620900375e-08,4.2750493131589795e-07,0.29371361376010785,-0.021996089074646615,0.376552126609205,0.2937136081120149,-0.021996059371976615,0.3765520547522227,0.29416692275849965,-0.021679382731400496,0.37663429383734676
118,8.006691217422485,0.0005434117070167336,0.002452072928568757,3.439988756331302e-07,2.1421041444689894e-06,0.29358554728492275,-0.021697291547954134,0.3765970340492581,0.29358531548094857,-0.02169744405202123,0.37659683071541067,0.29366170432963623,-0.021631597702094534,0.37713105718216483
119,8.073967456817627,0.0005460062464765178,0.0031323202219548517,4.4437363275671435e-08,1.0520302503973208e-07,0.29375482603374836,-0.02185381528405118,0.376607140288531,0.2937547823437387,-0.02185381007381631,0.3766071465107302,0.2936565617401213,-0.021635953576807827,0.37709806108286176
120,8.141260385513306,0.0005716548406921275,0.002444197822158975,1.2847049016252634e-07,4.18032455705252e-07,0.29385154568176197,-0.02178896927849799,0.37661229492381615,0.29385147450354865,-0.021789008109745232,0.37661219527210754,0.29366122470995215,-0.02163200057625158,0.37712797700716905
121,8.208573579788208,0.0007811776193685866,0.002482254779977416,6.541040405552645e-07,6.936447254684428e-06,0.29400106888602007,-0.02171581219533435,0.3765267463836393,0.2940009360860639,-0.021715996219658397,0.37652735985842745,0.29367721783484785,-0.021618943261508487,0.377231001578378
122,8.275842905044556,0.0005529773424802764,0.0019193886505259826,1.0964224221474967e-07,4.861758150794633e-07,0.29394812620417643,-0.021497484611949145,0.37677998094204984,0.29394805793488815,-0.021497490509928545,0.37677989535034817,0.29367994343401366,-0.021616795911285167,0.37724862447068874
123,8.343117952346802,0.0002643950371817106,0.001293646646570262,2.5309725266297957e-06,2.3696684554357108e-06,0.29385984431723405,-0.02168525588839344,0.37697633835030164,0.29386025567253365,-0.021684122167960642,0.3769741132016036,0.2936638617110907,-0.021629794130877667,0.3771449193315209
124,8.410326480865479,0.00032296343162052904,0.001420116998684363,2.698370409947612e-07,4.21080431345659e-07,0.2937707260507842,-0.02158184541978231,0.37686126058933717,0.29377071255326576,-0.02158171066842606,0.37686102719714004,0.2936667701078785,-0.021627385023650747,0.3771636257404016
125,8.477490663528442,0.0006072326388287757,0.0018226764929006832,4.2359180086103923e-07,4.946599112879749e-06,0.29364070445759594,-0.022050003636236878,0.3767179817354862,0.2936405919473653,-0.022050137258140926,0.3767175958382868,0.29364516369861027,-0.021934449674984174,0.37731410158490186
126,8.544684886932373,0.0006742257710558502,0.003504776809524718,4.7492462173724604e-07,1.9495335377702578e-07,0.29391654227166686,-0.0217116809458287,0.37686243052983404,0.29391630994979706,-0.021712072598725388,0.3768622956671125,0.29364780136892576,-0.022152133791693524,0.3772964351474585
127,8.611912727355957,0.0007184097100599236,0.002128730784711775,2.2751487554797286e-07,2.1348044685691508e-07,0.2937076150614153,-0.021820381912982228,0.37657644483602853,0.2937076232012809,-0.021820487915221523,0.3765762436886039,0.2936333848048343,-0.02216338699806567,0.3772033019905089
128,8.679121255874634,0.0006737163730018724,0.0026754826666781717,6.675528873072883e-07,8.191312736157842e-07,0.2938170922795449,-0.02188911981066814,0.3766384525974647,0.2938164548815656,-0.02188892169181673,0.3766384625771476,0.29363727691569846,-0.022160286213875557,0.37722839239773853
129,8.746533632278442,0.00040499930813208383,0.002178269496778856,3.8107805175303716e-07,1.4352879128315486e-06,0.2937914625303836,-0.02152750872103633,0.37684066696483315,0.29379127962182466,-0.021527765685194936,0.37684045310889613,0.29368915493781494,-0.021691423726268373,0.3771966016037067
130,8.814074516296387,0.00025756457820934325,0.0010371804169596148,1.7296937976303528e-08,1.3714810732540163e-07,0.29360479132692985,-0.022341126661174732,0.3768653675164076,0.29360479249975574,-0.02234114349480932,0.37686536371676427,0.2936095508863874,-0.022151275516870118,0.3770393600494317
131,8.881677627563477,0.0003250001012524745,0.0014052183685369917,4.7438005837196297e-07,3.893160811373959e-06,0.29374756478287334,-0.022252911355914222,0.37681708954899223,0.2937475010028089,-0.02225329949810186,0.3768168243807714,0.2936181893021186,-0.02214379194199519,0.37709454225541184
132,8.948959589004517,0.0005749649505413032,0.002421885145528016,6.480500964025927e-07,5.893136850878892e-06,0.29355992823712446,-0.02242345191048354,0.3766878630972278,0.29355947547223665,-0.02242385034131173,0.3766876259775134,0.29363132458868435,-0.022132841203205973,0.37717881388106517
133,9.016385316848755,0.00023653155970707968,0.0024581571823554466,7.882342634591072e-08,1.606151676625415e-08,0.29362756683620095,-0.021972291453231783,0.37697553000455175,0.2936275754297493,-0.02197231148647776,0.3769754542552777,0.2936260840350303,-0.02213714787134831,0.3771451393835493
134,9.083984375,0.0005848340020959237,0.0022713834854990998,2.605905172629575e-07,5.082926532004748e-07,0.29370080263552245,-0.021914644770948316,0.3765938243567216,0.2937008264638742,-0.02191476273925932,0.37659359322233443,0.29362344325468426,-0.022139349459842382,0.3771281970160081
135,9.151229619979858,0.0007904373328701665,0.002392716944531504,8.144461212250487e-07,8.52123676416448e-06,0.2935053918813957,-0.021596167236867376,0.3767127628927615,0.2935050680074857,-0.02159673515348411,0.3767122771985251,0.29364818371187895,-0.022119553202752718,0.3772876270515472
136,9.218931674957275,0.0007928474315786323,0.003658276514951051,1.0264916495094566e-06,4.2825331274653046e-07,0.29393723551760764,-0.021563997309773198,0.376826274243868,0.29393731497478887,-0.021563709491773435,0.37682529213773225,0.2936531143257649,-0.02211583189785063,0.3773195903550058
137,9.286133527755737,0.0009215223301709377,0.0035678987314626503,1.2932461660345974e-07,9.7705466026049e-07,0.2938179115547035,-0.02154011757543413,0.37669853746047427,0.29381782216916524,-0.021540151677564498,0.37669862447844205,0.2936670454695628,-0.022105725753606868,0.37741024682400837
138,9.353311777114868,0.000692863139757617,0.0035977651938977734,6.248063266992089e-07,4.85148262860548e-07,0.2936056099918885,-0.021589351544446488,0.37689624011775436,0.29360561721971357,-0.02158964503810866,0.3768956885815591,0.293657392212184,-0.022112664220349687,0.37734737399515117
139,9.420536518096924,0.0005938330258157459,0.0020409539099572795,1.3367477400107624e-08,1.5677164432577814e-07,0.2936508704906686,-0.021543521492683144,0.37653321318596067,0.2936508733786679,-0.021543523118948697,0.3765332002358961,0.29360374430191355,-0.022110575261223855,0.3767031155357581
140,9.487741708755493,0.00021075614568938174,0.0032946483060518903,1.3519344185982333e-07,2.2672141731304142e-07,0.2937335327397138,-0.02226661590150923,0.3766463314452173,0.29373351423418637,-0.022266682059080216,0.3766462150064438,0.29360374430191355,-0.022110575261223855,0.3767031155357581
141,9.555051326751709,0.0004541134497766143,0.0016665996357481574,7.831082233942595e-08,3.830705159200084e-07,0.29375897542191476,-0.022339232170491875,0.37639942962813516,0.2937589603366053,-0.0223392247658143,0.3763993531416064,0.29361249796498357,-0.02210421933286716,0.37675933565202274
142,9.622607946395874,0.0004897955016942104,0.0018913655493987046,7.982491294256811e-07,7.695135831449007e-06,0.2935234594031807,-0.02193498623068325,0.37626815787703505,0.2935231051277687,-0.021935448591098236,0.37626870369151977,0.2936061497896607,-0.022108805457391904,0.3767185452768256
143,9.689860105514526,0.0005264273031365325,0.0029490579097254245,6.094299094067946e-08,5.621792016315134e-07,0.2936159198388802,-0.022036851688261982,0.37614816241237264,0.29361588288815227,-0.02203689994192661,0.3761481579095179,0.2935983422231044,-0.022114613568559788,0.37666851788979533
144,9.75710678100586,0.0007476326866164131,0.0017411338028771922,6.316186580647651e-07,1.0405784068102794e-06,0.2939222868397009,-0.021681654573852793,0.3759832067288408,0.29392235028766667,-0.021681605426883264,0.3759825802297903,0.2936372461882776,-0.02159190451087469,0.37666851788979533
145,9.824352741241455,0.0006465626061849983,0.002318925159356234,6.660689271268917e-07,8.11826823944705e-08,0.2937255252446462,-0.0217857348572296,0.3761436425287319,0.29372562512175576,-0.021785512293555676,0.3761430227402279,0.29365035618647883,-0.02158222162460477,0.37675271984776254
146,9.891571998596191,0.0003844386102337036,0.003399281465796892,1.0264128774639022e-06,1.7180688426440673e-06,0.29368936447549976,-0.021757736677217473,0.37634089024771683,0.2936893956687195,-0.02175834805449856,0.3763400663738198,0.2936395496096784,-0.021590165398667968,0.37668328094675363
147,9.958725214004517,0.0006596134593924742,0.0038392644150206197,1.0018021815073768e-06,5.5429188747720514e-06,0.2939158295273797,-0.021595649281349324,0.376038583667994,0.2939152542706245,-0.02159644170953923,0.3760387951977561,0.29363184194678116,-0.021596047713804113,0.3766339329865701
148,10.025997400283813,0.0003363395430043495,0.005350338806057266,2.0638188473433093e-07,1.2475863667124051e-06,0.29380657552198836,-0.02155320142810082,0.3764590799392421,0.2938064287368377,-0.021553249378982016,0.3764592168637282,0.29365083559743876,-0.021581877475674086,0.37675580716816665
149,10.093144655227661,0.0002451054441468673,0.0037469373913631807,2.1117390672255082e-08,1.323624652397156e-07,0.2938056298745797,-0.021667424162876942,0.37652199662047403,0.29380561124539717,-0.021667428246552052,0.37652200568807265,0.2936398245309967,-0.021589958903294734,0.37668504385396057
150,10.160338163375854,0.00010582074329942291,0.0014566404402392033,5.832513683875345e-07,6.316235206216303e-06,0.29370606164434665,-0.02160923801009137,0.3765484912150033,0.293706062317222,-0.02160966674245563,0.3765488866518071,0.29362980864203714,-0.021597629339366393,0.3766209394593935
151,10.227660417556763,0.000305610796856551,0.001720330432264806,3.415710010728847e-07,2.1379536294863057e-06,0.2936503259077403,-0.02168613031504812,0.3763291440203155,0.29365000290842547,-0.021686173624484554,0.3763290417144794,0.29362980864203714,-0.021597629339366393,0.3766209394593935
152,10.295214414596558,0.0004514801500667147,0.0012858203380271044,4.692188475283881e-07,2.338552885132747e-07,0.2934755700549705,-0.02175106571572993,0.3762711636967741,0.2934756333401284,-0.021750957832071385,0.37627071145521046,0.2936112601400233,-0.021411557728813688,0.3765360350873445
153,10.362462043762207,0.0005579062486146515,0.002301933807546661,6.985289343602878e-07,2.1773265936744776e-06,0.2936322986405048,-0.021781219730726095,0.3759336290004464,0.2936323623888228,-0.021781114817612957,0.3759329413435096,0.293560052317879,-0.02177770098717707,0.37648682649642246
154,10.429946184158325,0.0005916767595136629,0.0026787794893260324,4.168572295404867e-07,1.8799158317754772e-06,0.2937421588006155,-0.021498774155101597,0.37611326396252115,0.29374179974835535,-0.021498565793458033,0.37611322605671954,0.2935692273926427,-0.021886295412228807,0.37652557863744757
155,10.497504472732544,0.0006065140183441658,0.00344169408933713,3.4755515225495693e-07,1.5308807551298258e-06,0.29369270054296376,-0.0213263133202728,0.37569816343159856,0.2936923805907523,-0.021326181252576473,0.37569813207414593,0.2935118066241585,-0.0218839847522792,0.37585353144153366
156,10.564892768859863,6.504612168132748e-05,0.002048552458779476,1.5871372912176673e-07,1.5862272942859256e-06,0.29361204224983684,-0.021088879512190087,0.3759350681066352,0.2936119684896187,-0.02108891925302918,0.37593520290331073,0.2935745779441771,-0.021088822544581304,0.37598824160099004
157,10.632107019424438,0.00026834726496628936,0.0027103837774704567,1.2763239885484333e-07,1.4693775094846315e-06,0.293521732836425,-0.021166561368264093,0.37573689657021764,0.2935216175189955,-0.021166566036791817,0.37573684207136865,0.2935745779441771,-0.021088822544581304,0.37598824160099004
158,10.69935655593872,0.0003147015538214371,0.001284127674415009,5.32843715181569e-08,5.508148900701633e-07,0.29324718009084183,-0.020985881116580084,0.37558149358518145,0.29324716158528463,-0.020985886619638003,0.37558154324890014,0.2935335363236156,-0.02108402601974691,0.3754954427053974
159,10.766540765762329,0.0005397816011513943,0.0036306040383577006,3.6973894355283856e-07,4.0444618228161296e-06,0.2929692125584329,-0.021064667716735142,0.37520733412940294,0.2929691914315263,-0.021064997979817302,0.3752074990137162,0.29348746672961157,-0.021095743984716878,0.3750596484612906
160,10.833850860595703,0.0003870318117635538,0.0028460059271272187,3.34564700197194e-08,2.142383003826484e-07,0.2929411679544767,-0.020352982992347023,0.37457396950031274,0.2929411639038474,-0.02035297182219531,0.37457393822483515,0.29296238370553385,-0.02034026892117314,0.3741877288141878
161,10.901255369186401,0.0003188062570207673,0.0020308297071426626,3.852513080928066e-07,1.6478631653183583e-07,0.292748090039455,-0.020118218699913606,0.3741465161708637,0.2927481313557157,-0.020118138286898773,0.3741461416774939,0.29295038975712573,-0.02033479666951511,0.37402901622690954
162,10.96879267692566,0.00026260675481309633,0.001959201369943023,7.336664793047702e-07,2.32775213590072e-06,0.29264822070792434,-0.01955828939547073,0.3737167209279913,0.292648074137112,-0.019558766313102157,0.3737161830310935,0.29255614184705986,-0.019512647416561443,0.3739583830905584
163,11.036131858825684,0.0005377945500421029,0.0008296160258113865,9.047306890368006e-07,7.783138882939322e-07,0.292371186453865,-0.019174010159950888,0.37355091131705126,0.29237129575570486,-0.01917371591593286,0.37355006278232283,0.29262199329604704,-0.019451924723168406,0.37393702321989974
164,11.103322505950928,0.0007253416386784679,0.0015781800815013467,4.639825732741942e-07,3.2411384195006785e-06,0.29248471579724467,-0.01866645422915403,0.3733346863478254,0.29248456080736157,-0.018666716177795886,0.3733343361466354,0.29265339645967225,-0.01902724593585515,0.37394090138500236
165,11.170543432235718,0.0006327746350566463,0.0026105744710857312,4.942259853593768e-08,1.8947170486929634e-07,0.29256034580432144,-0.018177382438091125,0.37298597553367985,0.29256029721753696,-0.018177376207503697,0.37298596896881886,0.2926823031212742,-0.018553239868428523,0.37348020356169215
166,11.237785339355469,0.0006121904091465688,0.002544795356673371,1.1650673076001207e-06,2.8867908471009252e-06,0.2921083736687162,-0.018098517155494678,0.3728720633881975,0.29210772688582787,-0.01809935544002594,0.37287157724750675,0.292529944837005,-0.01853741595418501,0.3728055600677777
167,11.30506944656372,0.0002749453818021555,0.003762409432413999,2.4576453022686927e-07,1.5536596884939495e-06,0.2919501160576544,-0.0179829191896442,0.37294709095862505,0.29194989775421964,-0.017982945886892244,0.3729469812723833,0.2921004388139197,-0.01798483965912844,0.37317729596230675
