run,policy_type,step,horizon,checkpoint,action_cross_frame_mse_normalized,action_cross_frame_mse_normalized_lo,action_cross_frame_mse_normalized_hi,xyz_cross_frame_mse_mm2_per_dim,xyz_cross_frame_mse_mm2_per_dim_lo,xyz_cross_frame_mse_mm2_per_dim_hi,rotvec_cross_frame_mse_deg2_per_dim,rotvec_cross_frame_mse_deg2_per_dim_lo,rotvec_cross_frame_mse_deg2_per_dim_hi,rotation_geodesic_cross_frame_mse_deg2,rotation_geodesic_cross_frame_mse_deg2_lo,rotation_geodesic_cross_frame_mse_deg2_hi,gripper_cross_frame_mse,gripper_cross_frame_mse_lo,gripper_cross_frame_mse_hi
act_r18_vae_seed1000_30000steps,act,30000,10,/mnt/data/zfei/lerobot-act-flow-ablation/archive/report_ckpts/act_r18_vae/act_r18_vae_seed1000_30000steps/checkpoints/030000/pretrained_model,0.0012117809282426604,0.0009425056794550983,0.0015196271595121294,4.6871147676110265,4.10223904366121,5.343737303334105,0.08604058560484554,0.07579097211065236,0.09749115522113572,0.25788741022592876,0.22721106071281838,0.2921505148327327,0.0012946045437723691,0.0008643685179808123,0.0017918499158819047
act_r18_vae_seed1000_30000steps,act,30000,30,/mnt/data/zfei/lerobot-act-flow-ablation/archive/report_ckpts/act_r18_vae/act_r18_vae_seed1000_30000steps/checkpoints/030000/pretrained_model,0.00278713696603154,0.0024302844207078115,0.003164056881008674,13.203896951757372,11.644654938632996,14.89166643999685,0.4030425821926327,0.35669915455494355,0.4538370508473757,1.2073448124756105,1.0685264316812744,1.3594371117595236,0.002517305230191709,0.0019989714347737825,0.0030788645028241
act_r18_vae_seed2000_100000steps,act,100000,10,/mnt/data/zfei/lerobot-act-flow-ablation/archive/report_ckpts/act_r18_vae/act_r18_vae_seed2000_100000steps/checkpoints/100000/pretrained_model,0.001415942949919554,0.0010810858150390686,0.0017972721591017486,5.37495737490803,4.337574514194205,6.640243891375695,0.07573697985731996,0.066417688938824,0.08594559843241878,0.22701395911490543,0.19912132409171898,0.2575877239372114,0.001600670352262906,0.0010682348882511115,0.0021984352720418477
act_r18_vae_seed2000_100000steps,act,100000,30,/mnt/data/zfei/lerobot-act-flow-ablation/archive/report_ckpts/act_r18_vae/act_r18_vae_seed2000_100000steps/checkpoints/100000/pretrained_model,0.0022033969518015506,0.0018984818368638122,0.002552121149217237,10.402967280104756,8.797620963423698,12.340592073161154,0.2662448521985207,0.23458118908281328,0.3003643501087382,0.7976322803087532,0.7027660860092144,0.8997986173092387,0.0021340039725635854,0.0016969028513279204,0.0026315619138585675
act_r18_vae_seed3000_100000steps,act,100000,10,/mnt/data/zfei/lerobot-act-flow-ablation/archive/report_ckpts/act_r18_vae/act_r18_vae_seed3000_100000steps/checkpoints/100000/pretrained_model,0.0014740215116289617,0.0010742930242454353,0.001952357770632397,4.980851408760994,4.312104921674915,5.746614991019947,0.07575859195285012,0.06714490314614519,0.08514597737614096,0.2270684914074373,0.20124617407993067,0.255191982388799,0.0017317310646302203,0.0010812876344351735,0.002501860673442788
act_r18_vae_seed3000_100000steps,act,100000,30,/mnt/data/zfei/lerobot-act-flow-ablation/archive/report_ckpts/act_r18_vae/act_r18_vae_seed3000_100000steps/checkpoints/100000/pretrained_model,0.0024670956527461387,0.002197582259100864,0.0027547560706752843,10.538225056506695,9.362622624296135,11.80804376828056,0.309567500081379,0.2703253915261826,0.35026731890485385,0.9273578892126679,0.8097668107554782,1.049451427358319,0.0024338352855073314,0.002024350379599711,0.002878349816727536
act_r34_vae_seed1000_30000steps,act,30000,10,/mnt/data/zfei/lerobot-act-flow-ablation/archive/report_ckpts/act_r34_vae/act_r34_vae_seed1000_30000steps/checkpoints/030000/pretrained_model,0.0011930429433723473,0.0008997715948139104,0.0015487924376724551,3.5105353009253744,3.193677254284546,3.8444705807503308,0.05908301458589268,0.05132496417581277,0.0677637968628842,0.17707407430070451,0.15384500407979362,0.20307607941447056,0.0014593616280852428,0.0009840966658929572,0.0020268820119429282
act_r34_vae_seed1000_30000steps,act,30000,30,/mnt/data/zfei/lerobot-act-flow-ablation/archive/report_ckpts/act_r34_vae/act_r34_vae_seed1000_30000steps/checkpoints/030000/pretrained_model,0.0016522538243298184,0.0014513294784574092,0.0018786705667860582,6.823367901667953,6.179512384378535,7.527319469730187,0.18702536414936183,0.1618393694814061,0.2159011900470125,0.560126093000872,0.4848535897466296,0.646558365948376,0.001746305291119441,0.0014136368405627034,0.002122770769798065
act_r50_large_seed1000_30000steps,act,30000,10,/mnt/data/zfei/lerobot-act-flow-ablation/archive/report_ckpts/act_r50_large/act_r50_large_seed1000_30000steps/checkpoints/030000/pretrained_model,0.0013406543607961793,0.000999484817984922,0.0017392609083904048,5.799945834927261,4.507177530410326,7.5837666283907375,0.0717613027091138,0.05685606631088885,0.09494162767102819,0.21509347068378698,0.17041696685936783,0.2845166639231145,0.0014779364842076926,0.0009464754424526848,0.0021106889597328586
act_r50_large_seed1000_30000steps,act,30000,30,/mnt/data/zfei/lerobot-act-flow-ablation/archive/report_ckpts/act_r50_large/act_r50_large_seed1000_30000steps/checkpoints/030000/pretrained_model,0.0024375921319551705,0.0019972675046111363,0.0029595744891898006,13.947210841123015,10.669208674311642,18.02715074690598,0.33840961643506307,0.24105048345746197,0.4970426152365569,1.0142006936697288,0.7224525683229785,1.489294561845156,0.00209739531733587,0.0016318292131741938,0.002628522959738854
act_r50_v1_vae_2frame_1m_seed1000_0100000steps,act,100000,10,/mnt/data/zfei/lerobot-act-flow-ablation/train/act_r50_v1_vae_2frame_seed1000_1000000steps/checkpoints/0100000/pretrained_model,0.0013157728811866037,0.0010595635484137804,0.0016068606563840837,5.898307365469635,4.515509069541843,7.736665049787242,0.0755492111783242,0.0629916650965839,0.09141704713741784,0.2264078958486207,0.1888145601343829,0.2739119535817533,0.0014033674059273648,0.0010061521787971279,0.0018649513403407863
act_r50_v1_vae_2frame_1m_seed1000_0100000steps,act,100000,30,/mnt/data/zfei/lerobot-act-flow-ablation/train/act_r50_v1_vae_2frame_seed1000_1000000steps/checkpoints/0100000/pretrained_model,0.0022223459872811875,0.0019479670027408484,0.0025275984414667614,10.663579049155116,8.773600427507235,13.015426767065007,0.2840080096425954,0.23772941250607266,0.344255515008507,0.850543035038747,0.711957341121859,1.0304637072437213,0.0021021647319113706,0.001763873189705594,0.0024874361749480825
act_r50_v1_vae_2frame_1m_seed1000_0200000steps,act,200000,10,/mnt/data/zfei/lerobot-act-flow-ablation/train/act_r50_v1_vae_2frame_seed1000_1000000steps/checkpoints/0200000/pretrained_model,0.0012983886779038588,0.0010299148965418681,0.0016013121844518994,4.620435652554035,3.983496686401218,5.348965672516449,0.06599502210994253,0.058086799216034705,0.07497079799166241,0.1977891578176059,0.1741073831287562,0.22465602910622245,0.0015103154971254698,0.0010722843045620622,0.0020112320416118476
act_r50_v1_vae_2frame_1m_seed1000_0200000steps,act,200000,30,/mnt/data/zfei/lerobot-act-flow-ablation/train/act_r50_v1_vae_2frame_seed1000_1000000steps/checkpoints/0200000/pretrained_model,0.0016913922080893829,0.0015100589554362153,0.001886227410271658,7.64961060203612,6.580916299762392,8.843366310327317,0.18626539796683939,0.16341600036532622,0.2117122590360232,0.5580304963570089,0.4896789077156688,0.6341596712578786,0.0017186277064064317,0.001455044331189057,0.0020146409502731417
act_r50_v1_vae_2frame_1m_seed1000_0300000steps,act,300000,10,/mnt/data/zfei/lerobot-act-flow-ablation/train/act_r50_v1_vae_2frame_seed1000_1000000steps/checkpoints/0300000/pretrained_model,0.0012078330744916457,0.0009830518459863471,0.0014557363794140664,4.929446006575599,4.148300033851107,5.88267462112275,0.07142506001272704,0.06258061257837398,0.08157244439121566,0.21404606311139648,0.1875448627942533,0.24446217025800718,0.0013294436909596949,0.0009659580276371421,0.0017324917206204388
