step,time,target_x,target_y,target_z,ik_x,ik_y,ik_z,actual_x,actual_y,actual_z,pos_error,ik_error,ik_shoulder_pan,actual_shoulder_pan,ik_shoulder_lift,actual_shoulder_lift,ik_elbow_flex,actual_elbow_flex,ik_wrist_flex,actual_wrist_flex,ik_wrist_roll,actual_wrist_roll,ik_gripper,actual_gripper
12,24.010769605636597,0.2788373729865951,-0.03289809103451031,0.2048915612746997,0.2794606014323542,-0.027268831378136814,0.20489157621236492,0.2729694829821215,-0.02493101147322324,0.19271619609033236,0.015689040990869527,0.005663654118561677,6.317983353078798,5.934065934065934,-52.53221609868673,-56.30769230769231,38.64883286391166,43.2967032967033,25.51344267075434,26.593406593406595,4.449202068231308,4.21978021978022,0.0,0.9096816114359974
13,26.00452184677124,0.28437085664850925,-0.03421683200608866,0.20538697631208847,0.28501117005678195,-0.02857995459070649,0.2053869912699677,0.27902582125794717,-0.025933149201957453,0.19311165381922718,0.015743962221422103,0.005673128612774712,6.481019346493836,6.021978021978022,-49.118912367124764,-52.43956043956044,36.12514281247829,40.65934065934066,25.229661538225777,26.065934065934066,4.356105522662917,4.21978021978022,0.0,0.9096816114359974
14,28.030917406082153,0.2895255302338078,-0.03509862106204814,0.20591512420736463,0.2901702210573385,-0.02949274905885672,0.20591513908296855,0.2844443518602281,-0.02803030847418685,0.1924869333583105,0.01600299115735785,0.005642820852581744,6.560715687696378,6.373626373626373,-46.02219382390648,-48.83516483516483,33.69191416696876,38.10989010989011,25.098657044607034,25.978021978021978,4.157721806989198,4.21978021978022,0.0,0.9096816114359974
15,30.02702260017395,0.2948357856143477,-0.03570083511322933,0.20588428947730555,0.295485655954691,-0.030040644593660664,0.2058843044970479,0.2895159180959721,-0.028596780655199223,0.19289896967462228,0.015728544450574047,0.005697375551716642,6.550053010776321,6.373626373626373,-42.91109224781909,-45.75824175824176,31.261624270546772,35.73626373626374,25.042456893235787,25.802197802197803,4.049627760270265,4.21978021978022,0.0,0.9096816114359974
16,32.01884984970093,0.300201669342666,-0.03605391832088766,0.20593225719711974,0.3008591412574519,-0.030247291783032627,0.2059322726054411,0.2946042848423799,-0.029165124171427685,0.19134908923278715,0.017072052775035984,0.005843730064701137,6.460328164318217,6.373626373626373,-40.04249500865601,-42.59340659340659,29.19937567055219,33.53846153846154,24.53082740661278,25.802197802197803,4.08900489111319,4.21978021978022,0.0,0.9096816114359974
17,34.01500606536865,0.30513479273868627,-0.036641287077003204,0.2059149611636988,0.30581113892215095,-0.030624113686596684,0.20591497713072215,0.3003490434432824,-0.02980679142783315,0.1927118150449608,0.015618476062975218,0.0060550656289059725,6.413640655973827,6.373626373626373,-37.39441252697387,-39.604395604395606,27.19034709785224,31.252747252747252,24.189973938480172,25.01098901098901,4.352226900263198,4.21978021978022,0.0,0.9096816114359974
18,36.00674796104431,0.30991118562491665,-0.037559230230700534,0.20604730739360425,0.3106093647589683,-0.03138998103859213,0.2060473237641721,0.30489964531975233,-0.03031507037657754,0.1916685821625007,0.016862417605253026,0.006208630259390819,6.457102506482583,6.373626373626373,-34.727470318755365,-36.967032967032964,24.883004589099432,29.318681318681318,24.232993406508047,24.923076923076923,4.479963158644488,4.21978021978022,0.0,0.9096816114359974
19,38.03527855873108,0.3139812022108134,-0.038542991395321934,0.20617151017657206,0.3146996342492283,-0.03227774802811955,0.20617152680186737,0.309580332101703,-0.030837881472407284,0.19147308153637327,0.017169163670152233,0.006306299948810784,6.5418665274694225,6.373626373626373,-32.41609930413372,-34.32967032967033,22.745851851041074,27.12087912087912,24.452333513379713,24.923076923076923,4.561831868628085,4.21978021978022,0.0,0.9096816114359974
20,40.02703285217285,0.3177972164530884,-0.04041517196758518,0.20667872018840108,0.31855668900122125,-0.034048988746857814,0.20667873708154808,0.3137108171340647,-0.03129923747526765,0.19126338799160084,0.01836930558841156,0.006411324929491831,6.803478605513253,6.373626373626373,-30.10768522213253,-32.043956043956044,20.324837930001518,25.186813186813186,24.99668076347707,24.923076923076923,4.806482429703639,4.21978021978022,0.0,0.9096816114359974
21,42.02305245399475,0.3216415455012581,-0.04235001325552704,0.20702186842813258,0.32243496385925435,-0.03596890509637945,0.20702188536088373,0.31813805229667513,-0.032735157037508615,0.19245919025514013,0.017798638158518686,0.0064302452542521395,7.088066072833492,6.549450549450549,-27.666379024099673,-29.582417582417584,17.580513563087315,22.63736263736264,25.91653101557059,25.186813186813186,5.00324249045196,4.747252747252747,0.0,0.9096816114359974
22,44.015021562576294,0.3256344880912497,-0.04435013437317514,0.2070544835308276,0.32646614188455536,-0.03791857038027967,0.2070545005974668,0.3220401772020172,-0.03538705049667991,0.19294334979393502,0.01709912391574526,0.006485110903209026,7.36829121692376,6.989010989010989,-25.33643945628959,-27.12087912087912,15.236671039671746,19.912087912087912,26.319410083482694,25.978021978021978,5.137330573125672,4.747252747252747,0.0,0.9096816114359974
23,46.00693225860596,0.32958163463239276,-0.04628514771245469,0.2068415615536125,0.3304527965139552,-0.03978493071819147,0.2068415788024266,0.3261130245568372,-0.03726629479408581,0.1938624467296159,0.01618111199621042,0.006558333934521278,7.633682516361351,7.252747252747253,-23.197583772046368,-24.835164835164836,13.315022640478912,17.45054945054945,26.28684461026288,26.32967032967033,4.966178173661256,5.010989010989011,0.0,0.9096816114359974
24,48.004416704177856,0.3339166613984721,-0.04709840104131396,0.20674396517060506,0.3347789421456252,-0.040726550756961626,0.20674398207878875,0.3300838832082182,-0.03868048691612134,0.19309691549246233,0.016486158794349247,0.006429930336589791,7.7071865643598505,7.428571428571429,-20.72624258119891,-22.63736263736264,10.645579100346845,15.516483516483516,26.960742704389585,26.417582417582416,4.787342262185597,5.010989010989011,0.0,0.9096816114359974
25,50.03126835823059,0.3380139291803573,-0.047780745447543876,0.20677857232004662,0.33887026940370424,-0.04149178155153276,0.20677858900828477,0.33447890036559674,-0.039241296224961655,0.19238219339742701,0.017107727722578864,0.006346998145874293,7.754385860995982,7.428571428571429,-18.386480591977787,-20.087912087912088,8.006193487412988,12.87912087912088,27.68615696736548,27.12087912087912,4.497836436109552,4.923076923076923,0.0,0.9096816114359974
26,52.0231499671936,0.3423846903153065,-0.04800101241721762,0.20685465292665603,0.3432217568761787,-0.04181996016553678,0.20685466932854324,0.3388612393363887,-0.03981265603534149,0.19208941295420506,0.01724749832530829,0.0062374744380725225,7.712701566766255,7.428571428571429,-16.17252305652864,-17.626373626373628,5.754142158482189,10.241758241758241,27.82703701499819,27.736263736263737,4.219037853543859,4.923076923076923,0.0,0.9096816114359974
27,54.01508617401123,0.346836018204469,-0.048106229217438075,0.20697458809458247,0.34765606685355194,-0.04199655791470791,0.20697460430705422,0.34327941168356996,-0.04029102895342514,0.19228278666833987,0.017016927873716624,0.006164459685530441,7.644993857969068,7.428571428571429,-14.022437583130886,-15.428571428571429,3.6428815358921787,8.043956043956044,27.74002032317134,27.736263736263737,3.8431573252708215,4.21978021978022,0.0,0.9096816114359974
28,56.01140546798706,0.35091476806013316,-0.04768615458085743,0.2071469214380871,0.3517036669971388,-0.04169464743070068,0.2071469373370015,0.34758125950921026,-0.04080304186304859,0.19273993078569793,0.01631106678311284,0.006043220951069132,7.501321817469952,7.428571428571429,-11.89366962405681,-13.31868131868132,1.200376698907516,5.846153846153846,28.234168531321643,27.736263736263737,3.5078654808447096,3.868131868131868,0.0,0.9096816114359974
29,58.004629135131836,0.3552648737095472,-0.04714971300312069,0.2071140122918745,0.35602755460160385,-0.041218242829979254,0.207114028031476,0.35134847751322223,-0.04125755114553855,0.1916636750473412,0.01699319426983484,0.005980302714597526,7.327370655528229,7.428571428571429,-9.82177158268031,-11.12087912087912,-0.8974853248951807,3.4725274725274726,28.207508306038545,28.439560439560438,3.0313715322529924,3.6043956043956045,0.0,0.9096816114359974
30,60.03119659423828,0.3595929117434301,-0.04679796110081903,0.2074858245845868,0.3603335479350504,-0.040923825464965015,0.20748584017204774,0.3554053964509883,-0.04172538439369296,0.1913861073987589,0.017391584523491672,0.005920642822953507,7.186539852157911,7.428571428571429,-7.722584398208951,-9.098901098901099,-3.19862850389018,1.4505494505494505,28.29671724103796,28.439560439560438,2.708176311668144,3.1648351648351647,0.0,0.9096816114359974
31,62.02318859100342,0.36365167954984867,-0.04646683734074282,0.20786288722496427,0.36436187957892047,-0.040744310145462675,0.207862902410121,0.3598609861368932,-0.04225740426835595,0.19135033147539432,0.017457181351082533,0.005766428841340627,7.074939603013764,7.428571428571429,-5.446099993698394,-6.9010989010989015,-6.15861247489699,-0.8351648351648352,29.20859748295497,28.439560439560438,2.3961954029737287,2.8131868131868134,0.0,0.9096816114359974
32,64.01907324790955,0.3672855540288039,-0.04673951948167774,0.2083834286887036,0.36797732855965387,-0.04116748654211626,0.20838344347451276,0.36440275955129986,-0.04078208049169754,0.19095768716723135,0.01864022668563948,0.005614811045913251,7.077488937556386,7.076923076923077,-3.3807555595587377,-4.43956043956044,-8.87950058364903,-3.8241758241758244,29.97254647562768,29.318681318681318,2.105509476877312,2.5494505494505493,0.0,0.9096816114359974
