idx,t_x,t_y,t_z,m_x,m_y,m_z,e_x,e_y,e_z,e_norm,t_q0,t_q1,t_q2,t_q3,t_q4,m_q0,m_q1,m_q2,m_q3,m_q4,e_q0,e_q1,e_q2,e_q3,e_q4
50,0.2665076791727712,0.020278579506228588,0.2576153437352936,0.26962684319379304,0.02430003152158893,0.24127156531638783,0.0031191640210218585,0.004021452015360343,-0.016343778418905774,0.017117837290620948,-5.280978649029601,-55.138711118014506,26.477468817889456,31.4320951462864,5.458713900148452,-4.791208791208791,-55.38461538461539,30.945054945054945,34.857142857142854,-1218.4615384615386,0.48976985782080984,-0.24590426660088127,4.4675861271654895,3.425047710856454,-1223.920252361687
235,0.2548225437567982,-0.05348521446324392,0.2321592114724733,0.2616978243166489,-0.05056671867097227,0.22778019029044977,0.006875280559850705,0.002918495792271651,-0.004379021182023518,0.008658113361395716,13.681267327977361,-57.905585473269525,30.27213554111592,37.539901917605015,6.330294578105287,14.021978021978022,-56.879120879120876,32.967032967032964,38.10989010989011,-1218.4615384615386,0.340710694000661,1.0264645941486492,2.694897425917045,0.5699881922850949,-1224.791833039644
187,0.21792817729874417,-0.04234914535235697,0.2602903029209896,0.22403270782378867,-0.04026191780940021,0.2576106721446605,0.006104530525044505,0.00208722754295676,-0.0026796307763291005,0.006985859492197617,13.032213980537033,-72.72455642472585,29.033822631972875,45.68936392194936,6.261718964333618,13.758241758241759,-72.61538461538461,32.08791208791209,46.637362637362635,-1218.4615384615386,0.7260277777047257,0.10917180934123394,3.054089455939213,0.9479987154132772,-1224.7232574258721
4,0.2863646722220567,-0.011014063159244834,0.2436316499735055,0.28915019896905125,-0.008702301594317428,0.22767550113087454,0.00278552674699456,0.002311761564927406,-0.01595614884263097,0.0163616040374864,2.3630778691916774,-47.288467405677736,25.718144234812563,27.51633350981437,5.722702408185175,3.120879120879121,-47.2967032967033,30.153846153846153,30.373626373626372,-1218.4615384615386,0.7578012516874435,-0.008235891025563546,4.4357019190335905,2.8572928638120025,-1224.1842408697237
162,0.20776191559172577,-0.024309651119201577,0.24993122889406258,0.21360392910797651,-0.01835105373569121,0.24889283389910072,0.005842013516250744,0.005958597383510369,-0.001038394994961861,0.008409058738550638,7.907752734297521,-78.51842445044703,30.756968184437035,52.09532394937628,6.004118832703005,7.604395604395604,-78.50549450549451,33.40659340659341,53.31868131868132,-1218.4615384615386,-0.3033571299019169,0.012929944952517758,2.6496252221563736,1.2233573693050417,-1224.4656572942415
21,0.2826989386148899,0.002669113209327424,0.25570612370351986,0.2856113303512916,0.003991779656770012,0.24389542896498234,0.002912391736401676,0.0013226664474425874,-0.01181069473853752,0.0122361751525699,-0.8114940812981626,-48.71575578885597,24.586081724479218,27.093264630753904,5.6228308079699305,0.21978021978021978,-48.879120879120876,28.483516483516482,29.67032967032967,-1218.4615384615386,1.0312743010783825,-0.16336509026490376,3.8974347590372638,2.5770650395757677,-1224.0843692695084
239,0.2580675486014433,-0.052652026712055114,0.22922627745237922,0.2653723612357327,-0.048919612915479485,0.21980840327188292,0.007304812634289393,0.0037324137965756288,-0.009417874180496305,0.012489497766147405,13.28090361159964,-56.64518031097656,30.356341944336013,36.90253963013897,6.3189916102766475,13.406593406593407,-55.472527472527474,33.84615384615385,37.67032967032967,-1218.4615384615386,0.1256897949937663,1.172652838449089,3.489811901817834,0.7677900401907038,-1224.7805300718153
147,0.206583160810958,-0.011849098563913956,0.23778976256356477,0.21256501259088406,-0.008268112947715026,0.23567349485514902,0.005981851779926051,0.0035809856161989305,-0.0021162677084157477,0.007285917767454649,3.764686049127692,-80.01702910874124,32.36676364069108,55.33594930255918,5.797514326471278,4.351648351648351,-79.91208791208791,35.252747252747255,56.48351648351648,-1218.4615384615386,0.5869623025206594,0.10494119665332846,2.8859836120561724,1.147567180957303,-1224.2590527880097
215,0.23818955933456193,-0.05348628400840807,0.2484284241677091,0.24485234285964816,-0.047362635175325615,0.23180990033486565,0.00666278352508623,0.006123648833082453,-0.016618523832843457,0.0189226608518955,14.772680464740757,-64.3367713157362,29.445962506866216,40.570882436189954,6.356657996858246,14.285714285714286,-64.08791208791209,33.75824175824176,44.0,-1218.4615384615386,-0.48696617902647077,0.24885922782411285,4.312279251375543,3.4291175638100455,-1224.8181964583969
11,0.285448334112001,-0.005227540372883716,0.24918882909203385,0.2886367637985765,-0.001768900176731778,0.23148620702828732,0.0031884296865755113,0.0034586401961519382,-0.017702622063746537,0.018316962188215588,1.030138546688818,-47.684684068066815,25.10237946035604,27.139012999534394,5.681718482890971,1.5384615384615385,-47.64835164835165,29.802197802197803,30.10989010989011,-1218.4615384615386,0.5083229917727206,0.03633241971516554,4.6998183418417625,2.9708771103557154,-1224.1432569444296
